Trx_Rank,Points,Trx_Vlu,Trx_Age,Customer_Age,Category In English,User_Id,Mer_Name
1,1670,167.0,258,258,Grocery,6175,Madurai Music Mania
1,1900,190.0,391,51,Grocery,6187,Madurai Music Mania
2,720,72.0,270,51,Grocery,6187,Madurai Music Mania
3,1220,122.0,51,51,Grocery,6187,Madurai Music Mania
1,1560,156.0,50,50,Grocery,6262,Madurai Music Mania
1,10606,1060.6,381,76,Grocery,6269,Madurai Music Mania
2,5820,582.0,184,76,Grocery,6269,Madurai Music Mania
3,3640,364.0,150,76,Grocery,6269,Madurai Music Mania
4,2600,260.0,122,76,Grocery,6269,Madurai Music Mania
5,2520,252.0,86,76,Grocery,6269,Madurai Music Mania
6,580,58.0,76,76,Grocery,6269,Madurai Music Mania
1,5192,519.2,269,269,Grocery,6272,Madurai Music Mania
1,900,90.0,374,374,Grocery,6275,Madurai Music Mania
1,3668,366.8,301,40,Grocery,6345,Madurai Music Mania
1,2969,296.9,294,294,Grocery,6348,Madurai Music Mania
1,2920,292.0,70,70,Grocery,6355,Madurai Music Mania
1,3221,322.1,367,179,Grocery,6364,Madurai Music Mania
2,813,81.3,303,179,Grocery,6364,Madurai Music Mania
1,3245,324.5,367,303,Grocery,6365,Madurai Music Mania
2,804,80.4,303,303,Grocery,6365,Madurai Music Mania
1,1000,100.0,222,18,Grocery,6367,Madurai Music Mania
1,749,74.9,20,20,Grocery,6368,Madurai Music Mania
1,1420,142.0,60,60,Grocery,6391,Madurai Music Mania
1,1160,116.0,320,62,Grocery,6410,Madurai Music Mania
2,520,52.0,62,62,Grocery,6410,Madurai Music Mania
1,1800,180.0,253,253,Grocery,6411,Madurai Music Mania
1,1400,140.0,444,87,Grocery,6439,Madurai Music Mania
2,934,93.4,237,87,Grocery,6439,Madurai Music Mania
3,520,52.0,87,87,Grocery,6439,Madurai Music Mania
1,1630,163.0,295,120,Grocery,6454,Madurai Music Mania
2,980,98.0,120,120,Grocery,6454,Madurai Music Mania
1,921,92.1,226,226,Grocery,6463,Madurai Music Mania
1,1670,167.0,34,34,Grocery,6480,Madurai Music Mania
1,2100,210.0,9,9,Grocery,6491,Madurai Music Mania
1,1926,192.6,337,337,Grocery,6515,Madurai Music Mania
1,8640,864.0,17,17,Grocery,6517,Madurai Music Mania
1,1988,198.8,3,3,Grocery,6526,Madurai Music Mania
1,2000,200.0,32,32,Grocery,6532,Madurai Music Mania
1,1350,135.0,271,37,Grocery,6563,Madurai Music Mania
2,740,74.0,121,37,Grocery,6563,Madurai Music Mania
1,12740,1274.0,473,37,Grocery,6573,Madurai Music Mania
2,600,60.0,466,37,Grocery,6573,Madurai Music Mania
3,601,60.1,455,37,Grocery,6573,Madurai Music Mania
4,1800,180.0,431,37,Grocery,6573,Madurai Music Mania
5,5868,586.8,343,37,Grocery,6573,Madurai Music Mania
6,1640,164.0,321,37,Grocery,6573,Madurai Music Mania
7,620,62.0,182,37,Grocery,6573,Madurai Music Mania
8,906,90.6,132,37,Grocery,6573,Madurai Music Mania
9,440,44.0,121,37,Grocery,6573,Madurai Music Mania
1,1254,125.4,453,453,Grocery,6579,Madurai Music Mania
1,540,54.0,247,247,Grocery,6595,Madurai Music Mania
1,3176,317.6,391,391,Grocery,6597,Madurai Music Mania
1,3780,378.0,126,126,Grocery,6603,Madurai Music Mania
1,900,90.0,343,343,Grocery,6612,Madurai Music Mania
1,710,71.0,251,251,Grocery,6624,Madurai Music Mania
1,12972,1297.2,250,250,Grocery,6629,Madurai Music Mania
1,3780,378.0,141,141,Grocery,6638,Madurai Music Mania
1,537,53.7,269,269,Grocery,6641,Madurai Music Mania
1,3759,375.9,456,41,Grocery,6652,Madurai Music Mania
2,1000,100.0,392,41,Grocery,6652,Madurai Music Mania
3,1700,170.0,292,41,Grocery,6652,Madurai Music Mania
4,570,57.0,258,41,Grocery,6652,Madurai Music Mania
5,523,52.3,144,41,Grocery,6652,Madurai Music Mania
6,2040,204.0,133,41,Grocery,6652,Madurai Music Mania
7,1466,146.6,92,41,Grocery,6652,Madurai Music Mania
8,1180,118.0,41,41,Grocery,6652,Madurai Music Mania
1,5940,594.0,196,34,Grocery,6655,Madurai Music Mania
2,1000,100.0,138,34,Grocery,6655,Madurai Music Mania
3,840,84.0,78,34,Grocery,6655,Madurai Music Mania
4,480,48.0,34,34,Grocery,6655,Madurai Music Mania
1,565,56.5,20,20,Grocery,6659,Madurai Music Mania
2,1170,117.0,20,20,Grocery,6659,Madurai Music Mania
1,7551,755.1,404,63,Grocery,6661,Madurai Music Mania
2,3036,303.6,322,63,Grocery,6661,Madurai Music Mania
3,2804,280.4,251,63,Grocery,6661,Madurai Music Mania
1,1839,183.9,232,232,Grocery,6694,Madurai Music Mania
1,950,95.0,386,386,Grocery,6720,Madurai Music Mania
1,375,37.5,128,128,Grocery,6727,Madurai Music Mania
1,1300,130.0,263,263,Grocery,6732,Madurai Music Mania
1,4273,427.3,385,126,Grocery,6747,Madurai Music Mania
2,2220,222.0,126,126,Grocery,6747,Madurai Music Mania
1,1920,192.0,115,115,Grocery,6750,Madurai Music Mania
1,1270,127.0,343,343,Grocery,6753,Madurai Music Mania
1,2929,292.9,260,52,Grocery,6771,Madurai Music Mania
1,1779,177.9,251,251,Grocery,6779,Madurai Music Mania
1,1735,173.5,35,35,Grocery,6783,Madurai Music Mania
1,1720,172.0,257,257,Grocery,6795,Madurai Music Mania
1,2300,230.0,38,38,Grocery,6796,Madurai Music Mania
1,1060,106.0,258,20,Grocery,6801,Madurai Music Mania
2,987,98.7,189,20,Grocery,6801,Madurai Music Mania
1,1455,145.5,352,352,Grocery,6816,Madurai Music Mania
1,1530,153.0,313,313,Grocery,6832,Madurai Music Mania
1,1434,143.4,101,101,Grocery,6836,Madurai Music Mania
1,2650,265.0,369,369,Grocery,6854,Madurai Music Mania
1,1295,129.5,306,306,Grocery,6864,Madurai Music Mania
1,2500,250.0,393,34,Grocery,6869,Madurai Music Mania
1,2040,204.0,216,104,Grocery,6872,Madurai Music Mania
2,533,53.3,104,104,Grocery,6872,Madurai Music Mania
1,1340,134.0,334,334,Grocery,6876,Madurai Music Mania
1,2420,242.0,38,38,Grocery,6886,Madurai Music Mania
1,3240,324.0,72,72,Grocery,6912,Madurai Music Mania
1,1600,160.0,27,27,Grocery,6940,Madurai Music Mania
1,660,66.0,41,41,Grocery,6950,Madurai Music Mania
1,4680,468.0,83,83,Grocery,6951,Madurai Music Mania
1,740,74.0,42,42,Grocery,6954,Madurai Music Mania
1,2320,232.0,23,23,Grocery,6963,Madurai Music Mania
1,505,50.5,27,27,Grocery,6981,Madurai Music Mania
1,2143,214.3,209,209,Grocery,6983,Madurai Music Mania
1,1358,135.8,20,20,Grocery,6989,Madurai Music Mania
1,1918,191.8,336,336,Grocery,6995,Madurai Music Mania
1,2968,296.8,178,178,Grocery,7003,Madurai Music Mania
1,1120,112.0,381,64,Grocery,7014,Madurai Music Mania
2,1010,101.0,64,64,Grocery,7014,Madurai Music Mania
1,1400,140.0,26,26,Grocery,7018,Madurai Music Mania
1,1620,162.0,351,351,Grocery,7038,Madurai Music Mania
1,600,60.0,391,391,Grocery,7043,Madurai Music Mania
1,1325,132.5,456,144,Grocery,7049,Madurai Music Mania
2,1060,106.0,392,144,Grocery,7049,Madurai Music Mania
3,1760,176.0,292,144,Grocery,7049,Madurai Music Mania
4,640,64.0,258,144,Grocery,7049,Madurai Music Mania
5,762,76.2,144,144,Grocery,7049,Madurai Music Mania
1,1270,127.0,51,51,Grocery,7062,Madurai Music Mania
1,5000,500.0,336,20,Grocery,7064,Madurai Music Mania
2,1100,110.0,257,20,Grocery,7064,Madurai Music Mania
3,4420,442.0,20,20,Grocery,7064,Madurai Music Mania
1,1300,130.0,259,259,Grocery,7089,Madurai Music Mania
1,578,57.8,20,20,Grocery,7111,Madurai Music Mania
1,2580,258.0,184,184,Grocery,7118,Madurai Music Mania
1,819,81.9,210,210,Grocery,7128,Madurai Music Mania
1,34248,3424.8,387,27,Grocery,7146,Madurai Music Mania
1,1768,176.8,131,131,Grocery,7164,Madurai Music Mania
1,1480,148.0,115,115,Grocery,7179,Madurai Music Mania
1,1745,174.5,41,41,Grocery,7188,Madurai Music Mania
1,1970,197.0,20,20,Grocery,7194,Madurai Music Mania
1,4060,406.0,289,256,Grocery,7217,Madurai Music Mania
1,1268,126.8,362,27,Grocery,7218,Madurai Music Mania
2,860,86.0,27,27,Grocery,7218,Madurai Music Mania
1,2669,266.9,191,191,Grocery,7232,Madurai Music Mania
1,3100,310.0,390,390,Grocery,7234,Madurai Music Mania
1,1743,174.3,447,34,Grocery,7266,Madurai Music Mania
1,580,58.0,408,308,Grocery,7270,Madurai Music Mania
2,800,80.0,308,308,Grocery,7270,Madurai Music Mania
1,3343,334.3,56,56,Grocery,7276,Madurai Music Mania
1,1400,140.0,1,1,Grocery,7277,Madurai Music Mania
1,1505,150.5,365,365,Grocery,7290,Madurai Music Mania
1,1502,150.2,251,251,Grocery,7293,Madurai Music Mania
1,1266,126.6,383,278,Grocery,7298,Madurai Music Mania
2,144,14.4,278,278,Grocery,7298,Madurai Music Mania
1,2340,234.0,380,27,Grocery,7300,Madurai Music Mania
1,9060,906.0,44,44,Grocery,7308,Madurai Music Mania
1,4278,427.8,253,253,Grocery,7311,Madurai Music Mania
1,1260,126.0,187,187,Grocery,7324,Madurai Music Mania
1,1560,156.0,338,338,Grocery,7338,Madurai Music Mania
1,2807,280.7,175,175,Grocery,7342,Madurai Music Mania
1,563,56.3,352,352,Grocery,7354,Madurai Music Mania
1,2220,222.0,222,222,Grocery,7364,Madurai Music Mania
1,6860,686.0,132,132,Grocery,7372,Madurai Music Mania
1,1840,184.0,318,9,Grocery,7381,Madurai Music Mania
2,662,66.2,259,9,Grocery,7381,Madurai Music Mania
3,1000,100.0,91,9,Grocery,7381,Madurai Music Mania
4,527,52.7,9,9,Grocery,7381,Madurai Music Mania
1,1460,146.0,361,361,Grocery,7384,Madurai Music Mania
1,2250,225.0,251,42,Grocery,7388,Madurai Music Mania
2,13205,1320.5,89,42,Grocery,7388,Madurai Music Mania
1,2104,210.4,133,133,Grocery,7398,Madurai Music Mania
1,2451,245.1,27,27,Grocery,7410,Madurai Music Mania
1,2280,228.0,254,254,Grocery,7416,Madurai Music Mania
1,1477,147.7,376,376,Grocery,7434,Madurai Music Mania
1,2540,254.0,49,49,Grocery,7449,Madurai Music Mania
1,1559,155.9,273,273,Grocery,7459,Madurai Music Mania
1,1654,165.4,4,4,Grocery,7468,Madurai Music Mania
1,990,99.0,306,306,Grocery,7479,Madurai Music Mania
1,629,62.9,361,361,Grocery,7482,Madurai Music Mania
1,950,95.0,18,18,Grocery,7483,Madurai Music Mania
1,1190,119.0,257,34,Grocery,7494,Madurai Music Mania
2,440,44.0,34,34,Grocery,7494,Madurai Music Mania
1,1346,134.6,372,372,Grocery,7516,Madurai Music Mania
1,5740,574.0,348,348,Grocery,7518,Madurai Music Mania
1,1340,134.0,241,241,Grocery,7525,Madurai Music Mania
1,1444,144.4,292,18,Grocery,7545,Madurai Music Mania
1,2096,209.6,11,11,Grocery,7604,Madurai Music Mania
1,320,32.0,364,64,Grocery,7610,Madurai Music Mania
2,640,64.0,64,64,Grocery,7610,Madurai Music Mania
1,1680,168.0,236,236,Grocery,7621,Madurai Music Mania
1,2220,222.0,109,109,Grocery,7629,Madurai Music Mania
1,1550,155.0,65,65,Grocery,7639,Madurai Music Mania
1,1400,140.0,104,104,Grocery,7663,Madurai Music Mania
1,1393,139.3,194,194,Grocery,7679,Madurai Music Mania
1,1400,140.0,360,360,Grocery,7702,Madurai Music Mania
1,7540,754.0,163,163,Grocery,7709,Madurai Music Mania
1,860,86.0,309,309,Grocery,7741,Madurai Music Mania
1,1572,157.2,269,20,Grocery,7751,Madurai Music Mania
2,630,63.0,20,20,Grocery,7751,Madurai Music Mania
1,1378,137.8,412,412,Grocery,7757,Madurai Music Mania
1,1270,127.0,234,234,Grocery,7759,Madurai Music Mania
1,1395,139.5,2,2,Grocery,7778,Madurai Music Mania
1,1260,126.0,409,409,Grocery,7795,Madurai Music Mania
1,1840,184.0,26,26,Grocery,7805,Madurai Music Mania
1,1512,151.2,6,6,Grocery,7824,Madurai Music Mania
1,1160,116.0,287,287,Grocery,7830,Madurai Music Mania
1,1850,185.0,39,39,Grocery,7833,Madurai Music Mania
1,1660,166.0,447,60,Grocery,7837,Madurai Music Mania
2,1000,100.0,60,60,Grocery,7837,Madurai Music Mania
1,1383,138.3,315,315,Grocery,7838,Madurai Music Mania
1,1430,143.0,472,472,Grocery,7853,Madurai Music Mania
1,1011,101.1,306,306,Grocery,7856,Madurai Music Mania
1,1345,134.5,258,258,Grocery,7865,Madurai Music Mania
1,3894,389.4,370,370,Grocery,7866,Madurai Music Mania
1,56120,5612.0,359,27,Grocery,7872,Madurai Music Mania
2,18840,1884.0,273,27,Grocery,7872,Madurai Music Mania
3,12577,1257.7,116,27,Grocery,7872,Madurai Music Mania
4,12080,1208.0,69,27,Grocery,7872,Madurai Music Mania
1,3080,308.0,200,200,Grocery,7873,Madurai Music Mania
1,1980,198.0,93,93,Grocery,7881,Madurai Music Mania
1,2320,232.0,199,199,Grocery,7920,Madurai Music Mania
1,1848,184.8,411,411,Grocery,7963,Madurai Music Mania
1,1000,100.0,248,248,Grocery,7965,Madurai Music Mania
1,1520,152.0,26,26,Grocery,7974,Madurai Music Mania
1,4640,464.0,107,20,Grocery,7980,Madurai Music Mania
2,1350,135.0,20,20,Grocery,7980,Madurai Music Mania
1,2436,243.6,20,20,Grocery,7982,Madurai Music Mania
1,1551,155.1,271,271,Grocery,7983,Madurai Music Mania
1,1050,105.0,260,260,Grocery,8009,Madurai Music Mania
1,1253,125.3,270,32,Grocery,8011,Madurai Music Mania
2,880,88.0,32,32,Grocery,8011,Madurai Music Mania
1,2220,222.0,84,84,Grocery,8012,Madurai Music Mania
1,1676,167.6,72,72,Grocery,8028,Madurai Music Mania
1,1200,120.0,34,34,Grocery,8047,Madurai Music Mania
1,1455,145.5,148,148,Grocery,8051,Madurai Music Mania
1,8235,823.5,414,414,Grocery,8055,Madurai Music Mania
1,9151,915.1,20,20,Grocery,8059,Madurai Music Mania
1,8740,874.0,396,43,Grocery,8062,Madurai Music Mania
1,1768,176.8,208,208,Grocery,8065,Madurai Music Mania
1,1369,136.9,251,251,Grocery,8071,Madurai Music Mania
1,1795,179.5,20,20,Grocery,8076,Madurai Music Mania
1,2069,206.9,67,67,Grocery,8098,Madurai Music Mania
1,680,68.0,100,100,Grocery,8100,Madurai Music Mania
1,940,94.0,299,299,Grocery,8121,Madurai Music Mania
1,4320,432.0,433,433,Grocery,8158,Madurai Music Mania
1,4240,424.0,251,6,Grocery,8161,Madurai Music Mania
1,2760,276.0,25,25,Grocery,8164,Madurai Music Mania
1,2448,244.8,270,270,Grocery,8185,Madurai Music Mania
1,1060,106.0,351,351,Grocery,8192,Madurai Music Mania
1,2660,266.0,399,399,Grocery,8207,Madurai Music Mania
1,658,65.8,126,102,Grocery,8217,Madurai Music Mania
2,1036,103.6,102,102,Grocery,8217,Madurai Music Mania
1,1240,124.0,20,20,Grocery,8232,Madurai Music Mania
1,4828,482.8,140,20,Grocery,8254,Madurai Music Mania
2,1342,134.2,20,20,Grocery,8254,Madurai Music Mania
1,822,82.2,455,86,Grocery,8266,Madurai Music Mania
2,838,83.8,453,86,Grocery,8266,Madurai Music Mania
3,348,34.8,332,86,Grocery,8266,Madurai Music Mania
4,850,85.0,86,86,Grocery,8266,Madurai Music Mania
1,2280,228.0,377,64,Grocery,8270,Madurai Music Mania
1,3720,372.0,352,27,Grocery,8277,Madurai Music Mania
1,3288,328.8,69,69,Grocery,8313,Madurai Music Mania
1,1310,131.0,262,262,Grocery,8323,Madurai Music Mania
1,1438,143.8,20,20,Grocery,8330,Madurai Music Mania
1,2920,292.0,110,110,Grocery,8334,Madurai Music Mania
1,1320,132.0,140,140,Grocery,8361,Madurai Music Mania
1,4208,420.8,380,34,Grocery,8362,Madurai Music Mania
1,1724,172.4,321,321,Grocery,8368,Madurai Music Mania
1,3567,356.7,159,159,Grocery,8369,Madurai Music Mania
1,650,65.0,270,34,Grocery,8401,Madurai Music Mania
2,3390,339.0,34,34,Grocery,8401,Madurai Music Mania
1,9560,956.0,285,285,Grocery,8410,Madurai Music Mania
1,2080,208.0,74,74,Grocery,8414,Madurai Music Mania
1,18500,1850.0,377,34,Grocery,8417,Madurai Music Mania
2,6800,680.0,270,34,Grocery,8417,Madurai Music Mania
3,1650,165.0,254,34,Grocery,8417,Madurai Music Mania
4,23280,2328.0,34,34,Grocery,8417,Madurai Music Mania
1,2460,246.0,356,356,Grocery,8429,Madurai Music Mania
1,1492,149.2,455,455,Grocery,8432,Madurai Music Mania
1,13865,1386.5,41,41,Grocery,8438,Madurai Music Mania
1,1476,147.6,296,27,Grocery,8449,Madurai Music Mania
1,1400,140.0,164,164,Grocery,8459,Madurai Music Mania
1,1640,164.0,333,41,Grocery,8461,Madurai Music Mania
2,378,37.8,120,41,Grocery,8461,Madurai Music Mania
1,2646,264.6,205,205,Grocery,8462,Madurai Music Mania
1,2690,269.0,44,44,Grocery,8472,Madurai Music Mania
1,520,52.0,27,27,Grocery,8474,Madurai Music Mania
1,3059,305.9,20,20,Grocery,8484,Madurai Music Mania
1,1071,107.1,13,13,Grocery,8489,Madurai Music Mania
1,13000,1300.0,296,34,Grocery,8499,Madurai Music Mania
2,4600,460.0,209,34,Grocery,8499,Madurai Music Mania
3,3340,334.0,163,34,Grocery,8499,Madurai Music Mania
1,5260,526.0,325,260,Grocery,8505,Madurai Music Mania
1,2806,280.6,79,79,Grocery,8510,Madurai Music Mania
1,2500,250.0,3,3,Grocery,8526,Madurai Music Mania
1,1196,119.6,286,286,Grocery,8531,Madurai Music Mania
1,3580,358.0,35,35,Grocery,8533,Madurai Music Mania
1,2423,242.3,379,63,Grocery,8547,Madurai Music Mania
2,930,93.0,178,63,Grocery,8547,Madurai Music Mania
3,2085,208.5,63,63,Grocery,8547,Madurai Music Mania
1,1556,155.6,51,51,Grocery,8549,Madurai Music Mania
1,1225,122.5,111,29,Grocery,8553,Madurai Music Mania
1,2110,211.0,370,370,Grocery,8556,Madurai Music Mania
1,2433,243.3,401,401,Grocery,8573,Madurai Music Mania
1,11400,1140.0,278,49,Grocery,8597,Madurai Music Mania
2,46460,4646.0,49,49,Grocery,8597,Madurai Music Mania
1,22856,2285.6,194,194,Grocery,8634,Madurai Music Mania
1,920,92.0,319,319,Grocery,8647,Madurai Music Mania
1,2009,200.9,259,259,Grocery,8672,Madurai Music Mania
1,3870,387.0,254,63,Grocery,8675,Madurai Music Mania
2,1600,160.0,63,63,Grocery,8675,Madurai Music Mania
1,7267,726.7,20,20,Grocery,8699,Madurai Music Mania
1,1613,161.3,156,156,Grocery,8701,Madurai Music Mania
1,3040,304.0,114,114,Grocery,8710,Madurai Music Mania
1,1900,190.0,228,228,Grocery,8712,Madurai Music Mania
1,1400,140.0,481,27,Grocery,8740,Madurai Music Mania
1,1700,170.0,143,143,Grocery,8742,Madurai Music Mania
1,1760,176.0,259,259,Grocery,8745,Madurai Music Mania
1,2000,200.0,20,20,Grocery,8783,Madurai Music Mania
1,1460,146.0,310,310,Grocery,8814,Madurai Music Mania
1,6000,600.0,194,192,Grocery,8841,Madurai Music Mania
2,1590,159.0,192,192,Grocery,8841,Madurai Music Mania
1,1570,157.0,27,27,Grocery,8868,Madurai Music Mania
1,1570,157.0,260,260,Grocery,8889,Madurai Music Mania
1,4670,467.0,6,6,Grocery,8896,Madurai Music Mania
1,1340,134.0,228,228,Grocery,8899,Madurai Music Mania
1,6656,665.6,208,208,Grocery,8919,Madurai Music Mania
1,1537,153.7,255,20,Grocery,8946,Madurai Music Mania
1,1732,173.2,269,269,Grocery,8960,Madurai Music Mania
1,1007,100.7,337,337,Grocery,8977,Madurai Music Mania
1,2029,202.9,381,381,Grocery,8987,Madurai Music Mania
1,860,86.0,277,277,Grocery,8999,Madurai Music Mania
1,2500,250.0,132,132,Grocery,9024,Madurai Music Mania
1,1900,190.0,101,101,Grocery,9057,Madurai Music Mania
1,1420,142.0,32,32,Grocery,9104,Madurai Music Mania
1,806,80.6,343,343,Grocery,9121,Madurai Music Mania
1,2301,230.1,308,308,Grocery,9138,Madurai Music Mania
1,1991,199.1,411,235,Grocery,9144,Madurai Music Mania
2,1410,141.0,301,235,Grocery,9144,Madurai Music Mania
1,2300,230.0,345,345,Grocery,9150,Madurai Music Mania
1,500,50.0,34,26,Grocery,9171,Madurai Music Mania
2,630,63.0,26,26,Grocery,9171,Madurai Music Mania
1,1703,170.3,410,410,Grocery,9175,Madurai Music Mania
1,1700,170.0,343,343,Grocery,9185,Madurai Music Mania
1,1785,178.5,435,253,Grocery,9194,Madurai Music Mania
1,2320,232.0,208,208,Grocery,9223,Madurai Music Mania
1,1844,184.4,381,381,Grocery,9254,Madurai Music Mania
1,2990,299.0,20,20,Grocery,9260,Madurai Music Mania
1,1065,106.5,391,355,Grocery,9289,Madurai Music Mania
2,192,19.2,355,355,Grocery,9289,Madurai Music Mania
1,1827,182.7,358,27,Grocery,9322,Madurai Music Mania
2,1307,130.7,27,27,Grocery,9322,Madurai Music Mania
1,570,57.0,254,254,Grocery,9361,Madurai Music Mania
1,589,58.9,137,137,Grocery,9368,Madurai Music Mania
1,1080,108.0,273,273,Grocery,9386,Madurai Music Mania
1,624,62.4,100,100,Grocery,9392,Madurai Music Mania
1,2116,211.6,353,64,Grocery,9413,Madurai Music Mania
1,2800,280.0,177,177,Grocery,9506,Madurai Music Mania
1,901,90.1,68,68,Grocery,9519,Madurai Music Mania
1,1297,129.7,250,250,Grocery,9583,Madurai Music Mania
1,1593,159.3,259,259,Grocery,9614,Madurai Music Mania
1,2414,241.4,306,16,Grocery,9643,Madurai Music Mania
1,1634,163.4,216,216,Grocery,9677,Madurai Music Mania
1,2300,230.0,191,191,Grocery,9696,Madurai Music Mania
1,3673,367.3,125,125,Grocery,9710,Madurai Music Mania
1,2040,204.0,82,82,Grocery,9715,Madurai Music Mania
1,1340,134.0,346,32,Grocery,9730,Madurai Music Mania
2,1020,102.0,32,32,Grocery,9730,Madurai Music Mania
1,2110,211.0,416,370,Grocery,9741,Madurai Music Mania
2,371,37.1,394,370,Grocery,9741,Madurai Music Mania
3,671,67.1,370,370,Grocery,9741,Madurai Music Mania
1,1500,150.0,262,262,Grocery,9753,Madurai Music Mania
1,1520,152.0,280,280,Grocery,9774,Madurai Music Mania
1,4000,400.0,149,149,Grocery,9803,Madurai Music Mania
1,848,84.8,249,249,Grocery,9827,Madurai Music Mania
1,960,96.0,334,96,Grocery,9850,Madurai Music Mania
2,719,71.9,96,96,Grocery,9850,Madurai Music Mania
1,2220,222.0,263,250,Grocery,9869,Madurai Music Mania
1,2938,293.8,143,143,Grocery,9879,Madurai Music Mania
1,2020,202.0,379,153,Grocery,9882,Madurai Music Mania
1,2457,245.7,158,158,Grocery,9886,Madurai Music Mania
1,3191,319.1,340,340,Grocery,9895,Madurai Music Mania
1,1226,122.6,251,251,Grocery,9929,Madurai Music Mania
1,1400,140.0,326,326,Grocery,9945,Madurai Music Mania
1,1260,126.0,255,255,Grocery,9986,Madurai Music Mania
1,2840,284.0,64,64,Grocery,9987,Madurai Music Mania
1,499,49.9,266,266,Grocery,10057,Madurai Music Mania
2,519,51.9,266,266,Grocery,10057,Madurai Music Mania
1,1920,192.0,59,59,Grocery,10059,Madurai Music Mania
1,1556,155.6,69,69,Grocery,10076,Madurai Music Mania
1,640,64.0,308,308,Grocery,10097,Madurai Music Mania
1,1000,100.0,247,247,Grocery,10112,Madurai Music Mania
1,4200,420.0,130,130,Grocery,10118,Madurai Music Mania
1,2307,230.7,2,2,Grocery,10127,Madurai Music Mania
1,1420,142.0,293,293,Grocery,10161,Madurai Music Mania
1,3456,345.6,269,269,Grocery,10169,Madurai Music Mania
1,3760,376.0,106,106,Grocery,10175,Madurai Music Mania
1,1400,140.0,10,10,Grocery,10184,Madurai Music Mania
1,836,83.6,126,126,Grocery,10199,Madurai Music Mania
1,2937,293.7,254,7,Grocery,10228,Madurai Music Mania
2,4457,445.7,7,7,Grocery,10228,Madurai Music Mania
1,1019,101.9,7,7,Grocery,10321,Madurai Music Mania
1,1220,122.0,224,224,Grocery,10362,Madurai Music Mania
1,1599,159.9,34,34,Grocery,10369,Madurai Music Mania
1,1820,182.0,272,272,Grocery,10379,Madurai Music Mania
1,654,65.4,465,465,Grocery,10387,Madurai Music Mania
1,1882,188.2,162,162,Grocery,10433,Madurai Music Mania
1,720,72.0,12,12,Grocery,10436,Madurai Music Mania
1,878,87.8,332,332,Grocery,10446,Madurai Music Mania
1,1980,198.0,363,64,Grocery,10457,Madurai Music Mania
2,467,46.7,258,64,Grocery,10457,Madurai Music Mania
3,940,94.0,155,64,Grocery,10457,Madurai Music Mania
4,510,51.0,64,64,Grocery,10457,Madurai Music Mania
1,19631,1963.1,259,259,Grocery,10556,Madurai Music Mania
1,1800,180.0,309,309,Grocery,10574,Madurai Music Mania
1,12820,1282.0,24,24,Grocery,10588,Madurai Music Mania
1,11306,1130.6,303,303,Grocery,10590,Madurai Music Mania
1,3540,354.0,132,132,Grocery,10605,Madurai Music Mania
1,18000,1800.0,416,250,Grocery,10625,Madurai Music Mania
2,33060,3306.0,281,250,Grocery,10625,Madurai Music Mania
1,1340,134.0,161,161,Grocery,10631,Madurai Music Mania
1,670,67.0,162,158,Grocery,10647,Madurai Music Mania
2,760,76.0,158,158,Grocery,10647,Madurai Music Mania
1,950,95.0,304,304,Grocery,10660,Madurai Music Mania
1,1060,106.0,119,119,Grocery,10681,Madurai Music Mania
1,1020,102.0,20,20,Grocery,10685,Madurai Music Mania
1,2584,258.4,264,264,Grocery,10696,Madurai Music Mania
1,23820,2382.0,238,238,Grocery,10733,Madurai Music Mania
1,772,77.2,93,93,Grocery,10756,Madurai Music Mania
1,2602,260.2,262,262,Grocery,10823,Madurai Music Mania
1,1440,144.0,210,210,Grocery,10841,Madurai Music Mania
1,2040,204.0,33,33,Grocery,10858,Madurai Music Mania
1,5357,535.7,197,4,Grocery,10905,Madurai Music Mania
2,1120,112.0,4,4,Grocery,10905,Madurai Music Mania
1,2202,220.2,305,305,Grocery,10985,Madurai Music Mania
1,2450,245.0,60,60,Grocery,11021,Madurai Music Mania
1,1599,159.9,137,137,Grocery,11026,Madurai Music Mania
1,1029,102.9,280,280,Grocery,11044,Madurai Music Mania
1,750,75.0,250,250,Grocery,11082,Madurai Music Mania
1,1629,162.9,20,20,Grocery,11091,Madurai Music Mania
1,1739,173.9,20,20,Grocery,11130,Madurai Music Mania
1,3488,348.8,474,51,Grocery,11134,Madurai Music Mania
1,580,58.0,312,66,Grocery,11147,Madurai Music Mania
2,524,52.4,66,66,Grocery,11147,Madurai Music Mania
1,2700,270.0,203,203,Grocery,11215,Madurai Music Mania
1,1023,102.3,259,259,Grocery,11298,Madurai Music Mania
1,1133,113.3,293,293,Grocery,11303,Madurai Music Mania
1,1820,182.0,293,27,Grocery,11317,Madurai Music Mania
1,2200,220.0,272,272,Grocery,11318,Madurai Music Mania
1,1318,131.8,378,140,Grocery,11319,Madurai Music Mania
2,565,56.5,140,140,Grocery,11319,Madurai Music Mania
1,2288,228.8,367,27,Grocery,11366,Madurai Music Mania
1,16100,1610.0,162,162,Grocery,11368,Madurai Music Mania
1,6858,685.8,367,303,Grocery,11370,Madurai Music Mania
2,1113,111.3,303,303,Grocery,11370,Madurai Music Mania
1,1080,108.0,92,92,Grocery,11390,Madurai Music Mania
1,1188,118.8,147,147,Grocery,11428,Madurai Music Mania
1,1960,196.0,220,125,Grocery,11434,Madurai Music Mania
